Time_Host,Time_Arduino,easingdata,CH1_Oxy,CH1_Deoxy,CH2_Oxy,CH2_Deoxy,CH3_Oxy,CH3_Deoxy,CH4_Oxy,CH4_Deoxy,CH1_PD730,CH1_PD850,CH2_PD730,CH2_PD850,CH3_PD730,CH3_PD850,CH4_PD730,CH4_PD850,Answers,airplane_playstate,trail_times,frameRate,Airplane X,Airplane Y,Correct,Wrong,Slow,AnswerRate,CorrectRate,VFTstates,VFTchoose,VFTCount,Culfstates,ax,ay,az,gx,gy,gz
5.511,5.29,-0.84,1.74,-6.24,4.91,-2.32,-3.02,2.31,-1.64,2.41,887.00,1524.00,464.00,767.00,949.00,2379.00,1354.00,4095.00,,,,,,,,,,,,0,0,0,,-2088,15888,1900,-249,142,-163
5.573,5.34,-0.89,-5.20,0.36,-5.68,7.25,-1.73,2.29,-2.22,3.28,704.00,1680.00,335.00,902.00,928.00,2262.00,1306.00,4095.00,,,,,,,,,,,,0,0,0,,-2152,15892,1732,-169,127,-190
5.635,5.40,-0.77,-1.54,-0.68,-1.82,7.21,1.49,-1.73,-0.63,0.92,697.00,1495.00,313.00,775.00,1088.00,2218.00,1441.00,4095.00,,,,,,,,,,,,0,0,0,,-2228,16008,1932,-70,110,-138
5.676,5.45,-0.83,3.62,-7.35,6.81,-3.08,-1.92,1.12,-1.55,2.29,910.00,1457.00,467.00,726.00,992.00,2351.00,1361.00,4095.00,,,,,,,,,,,,0,0,0,,-2124,15900,1828,-114,102,-128
5.737,5.51,-0.90,-2.17,-2.60,-1.09,3.00,-2.28,2.16,-2.28,3.37,782.00,1613.00,388.00,843.00,944.00,2320.00,1301.00,4095.00,,,,,,,,,,,,0,0,0,,-2204,15808,1840,-240,125,-75
5.798,5.56,-0.89,-2.84,-1.30,-3.19,5.93,-0.79,0.98,-1.13,1.66,738.00,1600.00,344.00,847.00,979.00,2257.00,1397.00,4095.00,,,,,,,,,,,,0,0,0,,-2132,15936,1940,-277,203,14
5.879,5.62,-0.83,0.28,-2.87,0.86,4.14,0.43,-0.81,-1.40,2.06,759.00,1475.00,352.00,757.00,1055.00,2256.00,1374.00,4095.00,,,,,,,,,,,,0,0,0,,-2256,15800,1824,-211,174,-14
5.9,5.67,-0.91,1.71,-5.64,4.91,-1.63,-2.54,1.67,-1.73,2.55,859.00,1501.00,447.00,753.00,974.00,2375.00,1346.00,4095.00,,,,,,,,,,,,0,0,0,,-2176,15868,2004,-207,194,35
5.961,5.73,-0.97,-3.50,-1.43,-4.20,5.53,-1.96,2.40,-1.70,2.50,752.00,1648.00,358.00,891.00,926.00,2275.00,1349.00,4095.00,,,,,,,,,,,,0,0,0,,-2120,15804,1904,-116,283,87
6.024,5.78,-0.84,-1.19,-1.40,-1.33,6.93,1.46,-2.08,-0.92,1.36,720.00,1503.00,315.00,766.00,1109.00,2241.00,1415.00,4095.00,,,,,,,,,,,,0,0,0,,-1992,15884,1932,-120,208,25
6.086,5.84,-0.98,2.83,-7.36,6.66,-3.92,-3.50,2.47,-1.67,2.47,924.00,1504.00,490.00,747.00,949.00,2414.00,1351.00,4095.00,,,,,,,,,,,,0,0,0,,-2112,15788,1828,-166,105,-39
6.127,5.89,-1.02,-5.30,0.11,-6.32,7.41,-1.93,2.29,-2.18,3.22,715.00,1698.00,336.00,921.00,931.00,2279.00,1309.00,4095.00,,,,,,,,,,,,0,0,0,,-2060,15856,2020,-148,203,-22
6.168,5.95,-0.92,-1.60,-0.96,-1.63,7.03,1.12,-1.61,-0.60,0.89,708.00,1509.00,315.00,773.00,1088.00,2243.00,1443.00,4095.00,,,,,,,,,,,,0,0,0,,-2008,15864,1888,-142,307,59
6.252,6.00,-0.99,3.79,-7.74,7.01,-3.89,-2.43,1.26,-1.55,2.29,927.00,1463.00,486.00,736.00,994.00,2391.00,1361.00,4095.00,,,,,,,,,,,,0,0,0,,-1884,16008,1872,-68,360,86
6.292,6.06,-1.08,-3.17,-2.07,-2.25,3.58,-2.69,2.39,-2.27,3.35,774.00,1655.00,384.00,869.00,939.00,2343.00,1302.00,4095.00,,,,,,,,,,,,0,0,0,,-1920,15892,1964,-294,146,-100
6.333,6.11,-1.08,-3.06,-1.31,-2.99,5.54,-1.05,1.07,-1.04,1.53,741.00,1614.00,350.00,849.00,979.00,2275.00,1405.00,4095.00,,,,,,,,,,,,0,0,0,,-1888,15904,2092,-154,122,-171
6.415,6.17,-1.01,0.13,-3.16,0.85,3.32,0.30,-0.76,-1.34,1.98,773.00,1495.00,368.00,774.00,1055.00,2265.00,1379.00,4095.00,,,,,,,,,,,,0,0,0,,-2000,15760,1916,-74,112,-127
6.476,6.22,-1.09,0.98,-5.20,4.06,-1.27,-2.75,2.01,-1.95,2.88,850.00,1527.00,445.00,771.00,960.00,2373.00,1328.00,4095.00,,,,,,,,,,,,0,0,0,,-2088,15860,2032,-102,234,-104
6.517,6.28,-1.14,-3.48,-1.49,-3.56,4.96,-1.97,2.39,-1.76,2.59,754.00,1649.00,365.00,882.00,927.00,2277.00,1344.00,4095.00,,,,,,,,,,,,0,0,0,,-1972,15928,1816,-155,267,-87
